seq_name,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,druggable
Positive_755,2.125,0.392,0.327,0.817,0.098,0.948,0.49,1.7,0.392,0.948,1.275,1.144,0.294,0.458,0.523,0.752,0.785,0.033,0.262,1.831,13.88,14.294,14.208,14.301,13.755,13.966,1
Positive_756,1.432,0.974,0.573,0.573,0.2,0.945,0.802,0.802,0.43,0.544,1.231,0.487,0.258,0.544,0.745,0.659,0.63,0.43,0.401,0.859,14.14,14.877,14.268,13.694,14.431,15.073,1
Positive_757,1.761,0.881,0.398,0.767,0.114,0.625,1.222,0.852,0.313,0.71,1.506,0.398,0.199,0.511,0.994,0.71,0.483,0.511,0.398,0.398,14.128,14.691,14.073,14.073,14.43,14.856,1
Positive_758,1.208,1.054,0.54,0.848,0.231,0.926,0.386,1.054,0.669,0.823,1.337,0.309,0.334,0.386,0.591,0.746,0.771,0.206,0.437,1.028,13.822,14.821,14.453,13.606,14.675,14.738,1
Positive_759,0.685,0.85,0.713,0.685,0.219,0.74,0.932,0.877,0.356,0.603,1.398,0.768,0.137,0.795,0.795,0.658,0.548,0.466,0.493,0.685,14.399,14.915,14.459,13.769,14.238,14.814,1
Positive_760,1.277,0.596,0.724,0.639,0.255,0.979,0.937,1.192,0.468,0.766,1.32,0.681,0.17,0.468,0.724,0.596,0.681,0.298,0.426,1.362,14.165,13.612,13.561,15.184,14.798,14.121,1
Positive_761,1.068,0.583,0.728,0.777,0.194,1.213,0.631,1.408,0.34,1.456,1.116,0.971,0.243,0.34,0.534,0.728,0.777,0.0,0.728,1.068,13.732,14.783,14.641,13.613,14.202,14.127,1
Positive_762,1.468,1.359,0.218,0.326,0.0,1.142,0.272,1.088,0.326,0.489,1.196,0.381,0.163,0.87,0.924,0.816,0.326,0.054,0.326,0.707,14.868,14.501,13.947,14.401,14.999,14.831,1
Positive_763,1.678,0.973,0.57,0.873,0.201,0.772,0.604,1.175,0.235,0.94,1.477,0.369,0.201,0.302,0.671,0.638,0.671,0.134,0.369,1.309,13.894,14.418,14.737,14.503,14.397,13.887,1
Positive_764,1.25,1.019,0.427,0.986,0.0,0.789,0.592,0.888,0.395,0.46,1.085,0.362,0.329,0.756,0.723,0.395,0.888,0.164,0.822,0.789,14.891,14.229,14.898,13.822,14.629,14.412,1
Positive_765,1.455,0.742,0.683,0.95,0.416,0.891,0.653,1.158,0.297,0.98,0.95,0.861,0.624,0.624,0.416,0.594,0.831,0.03,0.594,0.802,13.895,15.015,14.281,13.931,14.324,14.004,1
Positive_766,1.167,0.611,0.778,0.75,0.167,0.861,0.695,1.278,0.25,0.722,0.861,0.834,0.611,0.584,0.834,0.556,0.778,0.25,0.584,1.306,14.477,14.629,13.84,13.927,15.237,13.413,1
Positive_767,2.12,0.46,0.409,0.971,0.204,1.047,0.332,1.712,0.307,1.047,0.971,1.022,0.358,0.307,0.817,0.46,0.69,0.077,0.332,1.533,14.112,14.036,14.059,14.067,14.234,14.317,1
Positive_768,1.116,0.992,0.521,0.719,0.074,1.14,0.372,1.091,0.298,0.645,1.066,0.397,0.174,0.645,0.719,0.669,0.843,0.273,0.62,1.066,13.861,15.057,14.822,13.505,14.856,14.459,1
Positive_769,1.056,0.718,0.507,0.845,0.38,0.972,1.056,1.141,0.338,0.591,1.225,0.423,0.38,0.76,0.718,0.93,0.845,0.127,0.549,1.141,14.401,13.923,14.048,13.99,14.247,14.688,1
Positive_770,1.761,0.791,0.395,0.395,0.036,1.402,0.575,1.15,0.288,1.006,1.222,0.755,0.359,0.467,0.611,0.323,0.539,0.144,0.503,0.97,14.342,15.376,13.939,13.61,14.609,14.431,1
Positive_771,1.968,0.476,0.413,0.698,0.127,1.016,0.413,1.587,0.381,0.952,1.238,1.143,0.286,0.444,0.508,0.635,0.921,0.063,0.222,1.682,13.975,14.468,14.354,14.18,13.793,14.058,1
Positive_772,1.422,0.597,0.626,0.882,0.171,1.052,0.483,1.394,0.284,1.081,1.337,0.995,0.256,0.427,0.54,0.768,0.91,0.085,0.341,1.166,14.261,14.084,14.143,13.846,14.395,14.454,1
Positive_773,1.147,0.845,0.362,0.724,0.121,1.026,0.664,1.026,0.423,0.423,1.932,0.724,0.483,0.423,0.845,0.724,1.147,0.241,0.483,1.207,14.2,14.297,13.736,13.519,15.353,13.923,1
Positive_774,1.03,0.634,0.792,0.554,0.238,0.871,0.158,0.951,0.713,1.663,1.188,1.109,0.475,0.634,0.634,1.03,1.109,0.158,0.396,1.03,13.116,15.352,12.87,14.353,14.629,14.314,1
Positive_775,1.235,0.855,0.285,0.855,0.0,1.14,0.285,1.567,0.522,1.045,1.424,0.665,0.57,0.237,0.665,0.712,0.617,0.047,0.38,1.092,14.211,13.898,13.579,14.488,15.006,14.622,1
Positive_776,0.726,0.605,0.887,0.928,0.121,0.766,0.645,1.13,0.484,0.968,1.856,0.807,0.363,0.444,0.323,0.847,0.928,0.242,0.605,0.887,13.857,14.731,14.396,14.338,14.301,13.813,1
Positive_777,0.93,0.644,0.787,0.787,0.215,1.145,0.501,1.288,0.501,1.073,1.36,0.859,0.501,0.501,0.429,0.572,1.431,0.143,0.143,1.431,14.883,15.569,13.877,13.535,13.23,13.664,1
Positive_778,1.097,1.06,0.585,0.695,0.439,1.06,0.731,0.439,0.402,0.512,1.499,1.06,0.585,0.366,0.622,1.17,0.549,0.11,0.439,1.06,14.227,14.596,13.409,14.024,14.719,14.545,1
Positive_779,1.094,0.899,0.352,0.742,0.156,1.211,0.703,0.742,0.391,0.703,1.641,0.664,0.352,0.391,0.899,0.977,0.508,0.195,0.625,0.977,14.914,15.362,13.05,13.747,14.793,13.911,1
Positive_780,1.29,0.498,1.313,0.77,0.0,0.792,0.951,0.996,0.204,0.792,1.2,0.792,0.407,0.385,0.77,1.562,1.426,0.181,1.087,0.86,13.242,14.926,13.372,14.039,14.023,14.121,1
Positive_781,1.095,0.782,0.665,1.193,0.117,1.017,0.606,0.959,0.45,0.939,1.095,0.822,0.293,0.567,0.841,0.919,1.095,0.098,0.567,1.213,13.987,13.757,13.764,14.056,14.608,14.493,1
Positive_782,1.069,0.816,0.758,0.7,0.253,1.205,0.447,0.622,0.33,0.913,1.905,0.933,0.505,0.913,0.68,0.894,0.875,0.214,0.447,0.875,14.156,14.202,13.143,13.65,14.348,15.147,1
Positive_783,0.864,0.73,0.543,0.802,0.241,1.095,0.802,0.873,0.258,0.739,1.416,1.006,0.321,0.534,0.739,0.962,0.935,0.151,0.508,1.291,13.804,13.982,14.226,14.375,14.619,14.182,1
Positive_784,1.023,0.597,0.853,1.023,0.341,0.597,1.364,1.279,0.171,0.938,1.791,1.279,0.341,0.512,0.341,0.853,0.512,0.171,0.682,0.853,13.036,13.06,12.819,15.457,15.582,14.526,1
Positive_785,1.34,0.67,0.29,0.96,0.089,1.318,0.737,1.831,0.447,0.447,0.96,1.429,0.201,0.201,2.077,1.764,1.117,0.0,0.134,0.916,14.17,13.789,14.127,13.729,13.704,13.552,1
Positive_786,1.858,0.353,0.476,0.952,0.138,1.489,0.553,0.983,0.154,0.645,1.213,1.735,0.461,0.184,1.889,1.75,1.551,0.046,0.092,1.167,13.416,13.416,14.805,14.973,13.133,12.567,1
Positive_787,0.753,0.65,0.582,0.445,0.376,0.89,1.164,1.027,0.239,0.616,2.156,1.472,0.239,0.513,0.719,1.3,0.958,0.342,0.103,1.129,13.832,13.182,14.357,14.969,14.318,13.668,1
Positive_788,0.584,0.747,0.761,0.897,0.245,0.924,0.408,0.815,0.299,0.802,1.685,1.033,0.448,0.693,0.544,0.951,0.992,0.177,0.693,0.883,14.311,14.121,14.296,14.121,14.537,14.034,1
Positive_789,1.066,0.788,0.463,0.834,0.185,0.695,0.649,1.159,0.649,0.834,1.205,0.741,0.371,0.741,0.788,1.39,0.695,0.185,0.602,0.649,14.404,14.397,13.493,13.56,14.764,14.691,1
Positive_790,0.582,0.686,1.388,0.851,0.298,0.791,0.597,0.507,0.388,1.0,2.417,0.791,0.224,0.94,0.552,1.388,0.821,0.179,0.507,0.627,14.576,14.305,13.093,14.336,13.683,14.475,1
Positive_791,0.826,0.903,0.594,0.671,0.052,0.774,0.594,0.8,0.387,0.697,1.471,0.671,0.413,0.8,0.774,0.645,0.697,0.284,0.465,0.929,13.951,14.979,14.764,14.683,14.011,14.166,1
Positive_792,1.025,0.626,0.541,0.655,0.427,0.826,0.285,0.882,0.598,0.712,1.736,0.939,0.598,0.797,0.74,0.968,0.74,0.256,0.541,1.196,14.303,14.974,14.031,13.322,14.062,14.22,1
Positive_793,1.184,1.102,0.468,0.358,0.193,0.854,0.744,0.689,0.523,0.496,2.066,0.468,0.413,0.716,0.854,0.744,0.523,0.248,0.331,0.881,14.894,15.206,14.001,13.924,14.167,13.952,1
Positive_794,1.014,0.83,0.83,0.553,0.461,0.415,0.323,0.784,0.461,0.922,2.628,0.507,0.553,1.106,0.553,1.06,0.876,0.277,0.599,1.383,14.369,14.667,14.143,13.659,13.489,13.538,1
Positive_795,1.025,0.694,0.86,0.628,0.628,1.025,1.323,0.827,0.397,1.025,1.488,1.025,0.331,0.562,0.529,1.058,0.794,0.099,0.529,0.694,14.267,14.912,13.56,13.863,13.661,14.197,1
Positive_796,1.25,0.581,0.465,0.93,0.262,0.698,0.611,1.454,0.291,0.93,1.279,1.017,0.407,0.698,0.407,0.756,0.64,0.233,0.378,0.756,14.007,15.657,13.565,13.74,14.526,14.463,1
Positive_797,0.676,0.495,0.991,0.72,0.36,1.036,0.811,1.666,0.27,1.351,1.216,0.856,0.45,0.495,0.676,1.036,0.766,0.18,0.495,1.261,13.104,14.234,14.51,13.878,15.032,13.436,1
Positive_798,1.1,0.617,0.725,0.913,0.268,1.033,0.537,0.846,0.309,0.805,1.476,0.993,0.309,0.711,0.55,0.98,0.711,0.215,0.523,1.02,13.389,14.451,14.539,13.777,14.693,14.51,1
Positive_799,1.1,0.687,0.55,0.852,0.11,1.182,0.55,0.522,0.522,1.045,1.402,0.935,0.522,0.577,0.357,1.182,0.962,0.22,0.522,0.907,13.945,14.144,13.71,13.703,14.99,14.798,1
Positive_800,1.013,0.591,0.253,1.604,0.084,2.195,0.422,1.097,0.084,0.844,0.76,0.76,0.928,0.844,0.169,0.591,0.506,0.0,0.169,0.591,15.173,14.883,13.89,12.465,15.734,14.349,1
Positive_801,1.029,0.968,0.499,0.673,0.166,1.044,0.703,1.044,0.265,0.688,1.067,0.598,0.34,0.499,1.218,0.938,1.021,0.204,0.545,1.225,14.647,13.976,13.807,14.448,14.381,14.006,1
Positive_802,0.789,0.831,0.575,0.725,0.277,1.066,0.959,0.81,0.405,0.98,1.321,0.874,0.448,0.725,0.789,0.703,0.895,0.234,0.512,1.002,14.441,13.956,12.763,14.322,15.06,14.538,1
Positive_803,0.972,0.74,0.37,0.879,0.162,0.995,0.416,1.157,0.208,0.879,1.157,0.81,0.509,0.509,0.717,1.134,0.787,0.139,0.578,1.157,14.538,15.487,13.324,13.417,14.794,14.166,1
Positive_804,0.624,0.576,0.672,0.768,0.144,1.296,0.768,0.72,0.432,0.816,1.92,1.152,0.24,0.624,0.528,0.72,0.768,0.144,0.72,0.768,14.263,14.335,13.334,13.557,14.99,15.12,1
Positive_805,1.066,0.852,0.426,1.137,0.568,1.137,0.426,0.639,0.142,0.639,1.066,0.995,0.284,0.426,0.71,0.568,0.639,0.142,0.497,1.563,14.773,14.174,14.334,14.543,12.998,15.253,1
Positive_806,1.048,0.736,0.708,0.991,0.269,0.736,0.75,1.189,0.212,0.807,1.43,0.722,0.297,0.722,0.793,1.033,0.694,0.142,0.524,1.033,14.339,13.219,14.902,14.042,14.539,14.124,1
Positive_807,0.687,0.25,1.186,1.061,0.0,1.03,0.687,1.093,0.281,1.249,1.28,1.904,0.312,0.281,0.437,0.937,0.874,0.125,0.78,0.718,13.927,14.906,14.519,13.442,13.593,14.443,1
Positive_808,1.046,0.923,0.533,0.636,0.431,1.129,0.616,0.923,0.41,0.841,1.477,0.882,0.41,0.759,0.862,1.19,0.759,0.041,0.308,0.841,13.938,14.659,13.503,13.525,14.314,15.042,1
Positive_809,1.25,0.871,0.759,0.826,0.0,0.67,0.558,1.094,0.335,0.781,1.228,0.737,0.313,0.38,0.781,0.625,0.848,0.223,0.759,1.094,14.075,14.795,13.58,14.492,14.046,14.88,1
Positive_810,1.266,0.755,0.425,0.723,0.33,1.5,0.755,0.936,0.532,0.649,1.872,0.617,0.191,0.691,1.074,1.266,0.829,0.128,0.372,1.085,14.06,14.02,13.612,14.459,14.012,13.844,1
Positive_811,1.154,0.983,0.47,0.513,0.47,0.941,0.513,0.983,0.385,0.941,1.411,0.812,0.556,1.026,0.641,1.411,0.898,0.086,0.77,1.026,14.159,13.695,13.983,14.407,13.815,13.951,1
Positive_812,0.989,0.83,0.67,0.798,0.351,0.543,0.447,0.543,0.223,0.862,1.723,0.702,0.479,0.862,1.117,1.341,1.117,0.351,0.574,1.372,13.391,13.924,15.362,14.019,13.606,13.804,1
Positive_813,0.849,0.566,0.692,0.723,0.409,0.881,0.377,0.629,0.22,1.258,1.95,0.912,0.44,0.723,0.912,1.258,0.849,0.346,0.723,1.164,14.817,14.205,14.038,13.411,13.618,14.03,1
Positive_814,0.679,0.744,0.582,0.906,0.291,0.712,0.356,0.873,0.291,1.197,1.585,0.809,0.291,0.841,0.647,1.197,0.938,0.388,0.453,1.358,14.312,14.743,14.221,13.744,13.57,14.274,1
Positive_815,0.541,0.573,0.668,0.763,0.445,0.922,0.35,0.763,0.509,1.05,1.686,0.891,0.382,0.986,0.795,0.891,1.113,0.445,0.509,1.431,14.519,14.338,14.331,13.333,13.694,14.071,1
Positive_816,0.406,0.541,0.507,0.845,0.135,0.744,0.44,0.71,0.406,1.048,1.894,1.116,0.406,0.981,0.71,1.353,0.778,0.406,0.507,1.556,13.365,14.821,14.48,14.062,13.876,13.907,1
Positive_817,0.669,0.923,0.414,0.764,0.159,0.669,0.382,0.605,0.414,0.732,1.528,0.892,0.637,1.051,0.541,1.305,1.051,0.286,0.669,1.114,14.095,13.873,14.68,14.902,13.91,13.733,1
Positive_818,1.255,1.018,0.482,0.682,0.173,1.209,0.536,1.228,0.327,0.409,1.109,0.927,0.245,0.391,1.246,1.637,0.746,0.173,0.391,0.764,13.812,14.395,14.178,14.275,14.043,14.35,1
Positive_819,0.922,0.576,0.999,0.865,0.423,0.845,0.538,1.018,0.615,1.038,1.441,0.807,0.404,0.576,0.865,1.134,0.884,0.307,0.48,1.057,13.662,14.657,14.025,14.467,13.804,13.591,1
Positive_820,0.814,0.771,0.771,0.685,0.257,1.071,0.428,0.728,0.428,0.985,1.328,0.985,0.257,0.514,0.857,0.771,0.557,0.214,0.6,0.942,14.025,14.779,13.907,14.689,14.011,14.626,1
Positive_821,1.04,0.732,0.539,0.809,0.154,1.386,0.462,0.539,0.154,0.847,1.117,0.847,0.385,1.194,0.501,0.886,0.424,0.231,0.385,0.886,13.346,15.09,15.076,13.61,14.042,15.32,1
Positive_822,0.992,0.887,0.474,0.764,0.289,1.17,0.628,0.696,0.376,0.758,1.386,0.819,0.345,0.622,0.671,0.973,0.591,0.203,0.511,0.924,13.912,14.982,14.257,13.792,14.552,14.426,1
Positive_823,0.832,0.717,0.631,0.631,0.344,1.09,0.574,0.774,0.315,0.832,1.463,0.803,0.229,1.119,1.119,1.119,0.975,0.086,0.488,0.975,14.17,14.291,14.253,13.906,13.845,14.42,1
Positive_824,3.257,1.002,0.125,0.877,0.25,1.253,0.752,1.002,0.0,0.501,1.378,0.626,0.125,0.501,0.877,0.501,0.752,0.0,0.125,0.752,13.475,14.311,14.26,13.842,14.318,15.139,1
Positive_825,1.683,1.122,1.01,1.347,0.112,2.918,0.561,0.337,0.0,0.561,1.01,1.795,0.449,0.449,0.449,1.122,0.561,0.0,0.225,0.786,13.502,15.3,12.281,13.535,14.616,14.269,1
Positive_826,0.57,0.285,1.25,1.097,0.0,0.899,0.505,1.009,0.241,1.36,1.009,1.996,0.395,0.351,0.373,0.943,0.614,0.154,0.812,0.79,14.185,14.603,14.434,13.555,14.024,14.544,1
Positive_827,0.693,0.891,0.627,0.891,0.231,0.627,0.429,0.495,0.462,1.055,1.286,0.726,0.726,1.088,0.462,1.649,0.956,0.297,0.66,1.154,13.824,13.893,15.017,14.509,13.593,13.762,1
Positive_828,0.971,0.388,1.087,0.777,0.117,0.505,0.621,0.971,0.427,0.893,1.476,0.854,0.427,0.971,0.854,1.087,0.854,0.388,0.815,0.971,13.515,14.327,14.002,14.365,14.18,14.157,1
Positive_829,1.361,0.915,0.569,0.717,0.025,0.891,0.519,1.237,0.223,0.668,1.385,0.94,0.371,0.519,0.841,0.767,0.816,0.074,0.421,1.113,14.438,14.416,13.683,14.337,14.725,14.028,1
Positive_830,1.274,0.955,0.728,0.614,0.046,0.91,0.341,0.955,0.114,1.001,1.114,1.228,0.296,0.296,0.5,0.932,0.819,0.023,0.523,1.205,13.991,15.372,14.075,14.283,14.095,14.31,1
Positive_831,1.27,0.391,1.099,0.757,0.0,0.977,0.757,1.294,0.171,0.977,1.489,0.952,0.366,0.513,0.586,1.709,1.27,0.073,0.83,1.123,13.904,14.701,13.663,13.082,13.265,14.784,1
Positive_832,0.764,0.654,0.654,0.873,0.273,0.818,0.436,0.982,0.654,0.545,1.2,0.982,0.218,0.654,1.145,1.036,0.654,0.436,0.436,0.764,14.647,14.399,14.385,13.116,14.669,14.605,1
Positive_833,0.678,0.769,0.543,0.814,0.271,0.814,0.498,0.678,0.588,0.498,1.493,0.905,0.271,0.724,1.086,1.04,0.814,0.407,0.407,1.04,14.517,14.345,13.858,14.08,14.159,14.704,1
Positive_834,0.598,0.748,0.548,0.748,0.249,1.595,0.548,1.147,0.449,0.947,1.396,0.548,0.1,0.698,0.897,0.798,0.648,0.299,0.449,1.047,15.117,14.047,14.351,13.664,13.96,14.401,1
Positive_835,0.472,0.802,1.273,0.424,0.236,0.849,0.802,0.849,0.472,1.084,1.509,0.566,0.472,0.66,0.802,1.462,0.802,0.33,0.566,1.037,14.499,14.692,13.965,14.081,13.153,14.143,1
Positive_836,1.064,0.629,0.532,0.58,0.193,1.064,1.112,1.209,0.725,0.725,2.127,0.58,0.193,0.532,0.967,1.306,0.919,0.242,0.725,0.87,13.174,13.85,14.282,14.201,13.321,14.877,1
Positive_837,0.65,0.434,0.867,0.94,0.289,1.084,0.145,1.373,0.289,1.229,2.168,1.59,0.145,0.65,0.65,1.084,1.229,0.145,0.217,1.301,12.977,12.746,12.87,13.76,16.009,15.16,1
Positive_838,1.469,0.551,0.624,0.771,0.037,0.698,0.624,1.358,0.147,0.624,1.395,0.955,0.441,0.844,0.514,0.918,1.065,0.294,0.294,1.065,14.701,13.923,14.026,15.112,13.886,13.666,1
Positive_839,1.318,0.942,0.548,0.753,0.034,0.89,0.685,1.096,0.137,0.856,1.164,0.582,0.377,0.514,0.942,0.908,0.753,0.188,0.565,0.822,14.131,15.369,14.356,14.328,13.934,13.807,1
Positive_840,1.244,1.081,0.559,0.703,0.036,0.685,0.793,1.244,0.144,0.342,1.586,0.487,0.306,0.505,0.775,0.955,0.667,0.252,0.451,1.136,14.216,15.074,14.23,14.049,14.028,14.453,1
Positive_841,0.925,0.879,0.694,0.787,0.208,0.717,0.625,1.365,0.347,1.087,1.203,0.856,0.509,0.532,0.648,0.694,0.578,0.069,0.763,0.81,14.209,14.667,14.931,13.709,13.945,14.245,1
Positive_842,1.062,0.607,0.455,1.002,0.152,0.941,0.395,0.911,0.455,0.516,1.305,0.88,0.304,1.093,1.002,1.093,0.607,0.273,0.637,0.759,13.893,14.413,14.34,14.333,14.889,13.683,1
Positive_843,0.998,0.665,0.61,0.887,0.166,0.665,0.499,1.442,0.444,0.61,1.497,0.943,0.499,0.61,0.887,1.054,0.721,0.277,0.61,0.721,14.85,13.821,14.569,13.562,13.947,14.443,1
Positive_844,1.516,1.002,0.108,0.893,0.108,0.568,0.568,1.029,0.46,0.298,1.299,0.325,0.135,0.812,1.408,0.541,0.623,0.433,0.379,0.704,14.676,13.765,14.478,15.125,14.194,14.551,1
Positive_845,1.003,0.886,0.49,0.723,0.14,0.886,0.443,1.236,0.28,0.536,1.026,0.746,0.35,0.863,1.073,0.676,0.606,0.303,0.583,0.723,13.964,14.249,14.059,15.009,14.914,14.235,1
Positive_846,0.868,1.131,0.404,0.828,0.121,0.767,0.545,1.373,0.363,0.323,1.171,0.444,0.323,0.686,1.373,0.505,0.545,0.384,0.525,0.828,14.256,14.222,14.094,14.627,14.965,14.33,1
Positive_847,1.172,1.103,0.482,0.804,0.115,0.574,0.505,0.85,0.299,0.574,1.011,0.505,0.161,0.804,1.195,0.965,0.482,0.459,0.505,0.505,14.02,13.98,14.614,14.556,14.987,14.771,1
Positive_848,1.097,1.097,0.409,0.71,0.172,0.753,0.559,1.14,0.366,0.581,0.968,0.731,0.215,0.667,1.398,0.602,0.602,0.366,0.624,0.817,14.122,14.365,13.983,14.851,14.379,14.427,1
Positive_849,1.239,1.192,0.286,0.643,0.119,0.572,0.596,1.12,0.334,0.262,1.358,0.429,0.119,0.667,0.882,0.667,0.429,0.453,0.405,0.62,14.369,15.075,14.053,14.666,15.571,13.873,1
Positive_850,1.21,0.966,0.469,0.791,0.146,1.064,0.488,1.123,0.205,0.898,1.357,0.849,0.351,0.342,0.556,0.693,0.752,0.088,0.332,1.054,14.38,15.046,14.091,14.016,14.51,14.222,1
Positive_851,1.378,1.608,0.345,0.574,0.115,0.574,0.459,0.574,0.115,0.459,0.919,1.263,0.345,0.345,0.459,0.919,0.23,0.23,0.115,0.574,15.613,15.004,16.79,13.821,14.557,12.615,1
Positive_852,1.136,1.549,0.206,0.619,0.103,0.619,0.206,1.136,0.31,1.239,0.929,1.136,0.31,0.103,0.413,0.619,0.619,0.0,0.206,0.723,15.24,14.619,13.955,15.033,14.174,14.796,1
Positive_853,0.868,1.012,0.289,0.578,0.0,0.578,0.145,1.012,0.723,0.578,1.012,1.88,0.434,0.578,0.868,0.578,0.868,0.145,0.145,1.012,13.603,16.789,13.104,13.203,13.955,16.044,1
Positive_854,0.988,0.443,0.92,0.579,0.273,0.92,0.852,0.954,0.545,0.886,1.431,0.886,0.579,0.783,0.545,1.601,0.477,0.273,0.545,0.954,13.835,14.645,13.279,14.83,14.082,13.897,1
Positive_855,0.794,0.96,0.728,0.927,0.199,0.894,0.861,0.894,0.43,1.059,1.456,0.53,0.364,0.563,0.695,1.125,0.927,0.132,0.563,0.827,13.038,15.606,13.844,13.8,14.359,14.426,1
Positive_856,1.539,0.87,0.335,0.803,0.0,0.803,0.736,0.87,0.134,0.803,1.138,1.205,0.134,0.402,0.335,0.669,0.736,0.134,0.201,1.539,14.549,14.99,14.622,14.462,13.331,14.662,1
Positive_857,0.799,0.682,1.072,0.838,0.351,0.916,1.364,0.818,0.487,0.74,1.578,0.779,0.448,0.857,1.13,1.325,1.033,0.097,0.526,0.682,13.795,13.712,14.175,14.323,14.084,13.39,1
Positive_858,0.95,0.983,0.6,1.0,0.0,1.083,0.45,1.033,0.25,0.983,1.216,0.9,0.5,0.383,0.333,0.583,0.95,0.033,0.333,1.133,14.551,14.51,13.88,14.701,14.66,14.003,1
Positive_859,1.026,0.742,0.568,0.961,0.022,1.201,0.546,1.201,0.437,1.026,1.026,0.895,0.349,0.502,0.437,0.677,0.939,0.044,0.502,1.048,14.607,14.558,14.239,13.744,14.211,14.494,1
Positive_860,1.061,0.859,0.673,0.993,0.017,1.145,0.455,0.69,0.185,1.128,1.178,1.01,0.303,0.505,0.421,0.842,0.791,0.067,0.488,1.044,14.201,14.762,13.965,14.208,14.367,14.644,1
Positive_861,1.047,0.698,0.763,0.938,0.0,1.068,0.349,1.33,0.24,0.785,1.265,1.221,0.349,0.523,0.392,0.632,1.025,0.109,0.436,0.938,13.698,14.206,14.248,14.072,15.074,14.594,1
Positive_862,0.986,0.896,0.717,0.986,0.717,0.896,0.807,0.627,0.269,0.896,0.896,0.896,0.359,0.538,0.538,0.986,0.627,0.09,0.627,0.807,14.487,15.988,14.494,13.772,12.972,14.126,1
Positive_863,1.183,0.901,0.563,0.761,0.169,0.986,0.592,1.098,0.225,1.07,1.211,0.592,0.451,0.563,0.873,0.817,0.789,0.028,0.507,1.014,14.069,15.81,13.666,14.162,13.709,14.191,1
Positive_864,0.675,0.964,0.289,0.578,0.161,0.675,0.45,1.06,0.514,0.61,0.835,1.799,0.321,0.546,0.482,0.61,0.739,0.161,0.353,1.124,14.246,15.683,13.851,14.149,14.35,14.777,1
Positive_865,1.623,0.601,0.421,0.361,0.0,0.721,0.18,1.323,0.18,1.623,1.804,0.571,0.391,1.503,0.721,0.541,0.782,0.481,0.511,1.082,13.085,14.419,13.447,13.579,15.013,15.036,1
Positive_866,0.643,0.161,1.849,0.241,0.161,1.608,0.482,0.643,0.241,1.367,1.367,1.849,0.241,0.723,0.08,0.723,0.884,0.241,1.045,0.563,14.054,14.394,14.371,13.51,14.507,14.054,1
Positive_867,1.328,0.86,0.781,0.547,0.313,2.422,0.469,0.156,0.313,0.547,1.563,1.797,0.469,0.469,0.547,0.938,0.234,0.078,0.313,0.625,13.034,15.234,13.373,14.281,14.481,14.828,1
Positive_868,0.623,0.71,0.735,0.809,0.398,1.183,0.511,0.71,0.423,0.822,1.394,1.295,0.423,0.548,0.647,0.909,0.672,0.187,0.56,0.809,13.959,14.721,14.477,13.866,14.455,14.153,1
Positive_869,0.949,0.532,0.873,0.759,0.095,1.006,0.759,0.759,0.247,0.816,1.139,1.177,0.323,0.532,0.74,0.721,0.684,0.304,0.664,0.911,14.097,14.37,13.551,14.013,14.964,15.013,1
Positive_870,0.82,0.688,0.397,0.899,0.212,1.032,0.556,0.873,0.185,0.847,1.137,1.217,0.344,0.529,0.741,0.767,0.688,0.238,0.635,0.741,14.425,15.597,13.849,14.249,13.734,14.601,1
Positive_871,2.103,1.305,0.145,0.943,0.0,0.87,0.217,0.798,0.363,0.87,1.305,0.072,0.363,0.217,0.943,0.798,0.798,0.145,0.508,0.943,13.333,15.779,14.615,12.484,13.272,16.814,1
Positive_872,0.99,0.652,0.54,1.125,0.293,1.71,0.585,0.832,0.472,0.855,1.192,1.125,0.248,0.428,1.282,1.192,0.585,0.248,0.405,0.72,14.395,14.712,13.706,14.101,13.149,14.457,1
Positive_873,1.333,0.628,0.876,0.724,0.0,0.857,0.743,1.352,0.19,0.838,1.333,1.01,0.381,0.4,0.533,1.562,1.105,0.152,0.724,0.895,13.8,14.715,14.292,13.636,14.027,13.894,1
Positive_874,1.088,0.767,0.599,0.847,0.139,0.745,0.584,0.92,0.431,0.657,1.242,0.555,0.19,0.811,0.774,1.176,0.752,0.387,0.636,0.774,14.751,14.554,13.71,13.893,14.596,14.42,1
Positive_875,0.729,0.583,0.729,1.02,0.583,1.458,0.437,0.583,0.146,0.146,1.603,1.749,0.729,1.312,0.583,1.02,0.437,0.0,0.291,0.583,13.448,15.891,12.263,13.264,14.154,16.259,1
Positive_876,1.239,0.808,0.593,0.754,0.35,1.024,0.727,0.835,0.593,0.862,1.266,1.024,0.269,0.485,0.781,1.051,0.943,0.189,0.431,0.808,13.852,14.919,13.611,14.25,14.258,14.077,1
Positive_877,1.163,0.838,0.559,0.675,0.256,0.628,1.489,0.884,0.721,1.047,1.908,0.768,0.465,0.559,1.07,1.699,1.047,0.163,0.372,0.814,13.154,13.565,14.002,13.659,14.627,13.865,1
